C# time [ms],DC Motor PWM,Encoder Position [counts],Encoder Velocity [Hz]
39726,26000,2750,1.506591
39745,26000,2750,1.506591
39757,26000,2750,1.506591
39772,26000,2750,1.506591
39784,26000,2750,1.506591
39802,26000,2750,1.506591
39817,26000,2750,1.506591
39833,26000,2750,1.506591
39851,26000,2750,1.506591
39887,26000,2822,1.506591
39895,26000,2822,1.506591
39910,26000,2822,1.506591
39925,26000,2822,1.506591
39941,26000,2822,1.506591
39962,26000,2822,1.506591
39973,26000,2822,1.506591
39988,26000,2822,1.506591
40003,26000,2822,1.506591
40019,26000,2822,1.506591
40034,26000,2822,1.506591
40049,26000,2822,1.506591
40069,26000,2822,1.506591
40106,26000,2893,1.485666
40112,26000,2893,1.485666
40128,26000,2893,1.485666
40144,26000,2893,1.485666
40159,26000,2893,1.485666
40181,26000,2893,1.485666
40191,26000,2893,1.485666
40207,26000,2893,1.485666
40222,26000,2893,1.485666
40237,26000,2893,1.485666
40253,26000,2893,1.485666
40268,26000,2893,1.485666
40308,26000,2965,1.506591
40315,26000,2965,1.506591
40330,26000,2965,1.506591
40346,26000,2965,1.506591
40361,26000,2965,1.506591
40392,26000,2965,1.506591
40412,26000,2965,1.506591
40423,26000,2965,1.506591
40438,26000,2965,1.506591
40452,26000,2965,1.506591
40488,26000,3037,1.506591
40499,26000,3037,1.506591
40517,26000,3037,1.506591
40530,26000,3037,1.506591
40546,26000,3037,1.506591
40561,26000,3037,1.506591
40576,26000,3037,1.506591
40591,26000,3037,1.506591
40606,26000,3037,1.506591
40627,26000,3037,1.506591
40637,26000,3037,1.506591
40655,26000,3037,1.506591
40668,26000,3037,1.506591
40716,26000,3109,1.506591
40733,26000,3109,1.506591
40744,26000,3109,1.506591
40760,26000,3109,1.506591
40776,26000,3109,1.506591
40792,26000,3109,1.506591
40808,26000,3109,1.506591
40823,26000,3109,1.506591
40841,26000,3109,1.506591
40854,26000,3109,1.506591
40870,26000,3109,1.506591
40908,26000,3181,1.506591
40916,26000,3181,1.506591
40932,26000,3181,1.506591
40951,26000,3181,1.506591
40963,26000,3181,1.506591
40979,26000,3181,1.506591
40995,26000,3181,1.506591
41010,26000,3181,1.506591
41026,26000,3181,1.506591
41042,26000,3181,1.506591
41064,26000,3181,1.506591
41106,26000,3253,1.506591
41119,26000,3253,1.506591
41135,26000,3253,1.506591
41150,26000,3253,1.506591
41171,26000,3253,1.506591
41181,26000,3253,1.506591
41198,26000,3253,1.506591
41213,26000,3253,1.506591
41229,26000,3253,1.506591
41244,26000,3253,1.506591
41260,26000,3253,1.506591
41279,26000,3253,1.506591
41317,26000,3324,1.485666
41322,26000,3324,1.485666
41338,26000,3324,1.485666
41353,26000,3324,1.485666
41369,26000,3324,1.485666
41389,26000,3324,1.485666
41401,26000,3324,1.485666
41416,26000,3324,1.485666
41432,26000,3324,1.485666
41449,26000,3324,1.485666
41464,26000,3324,1.485666
41480,26000,3324,1.485666
41523,26000,3396,1.506591
41527,26000,3396,1.506591
41543,26000,3396,1.506591
41559,26000,3396,1.506591
41576,26000,3396,1.506591
41591,26000,3396,1.506591
41614,26000,3396,1.506591
41621,26000,3396,1.506591
41636,26000,3396,1.506591
41651,26000,3396,1.506591
41667,26000,3396,1.506591
41703,26000,3468,1.506591
41716,26000,3468,1.506591
41729,26000,3468,1.506591
41740,26000,3468,1.506591
41760,26000,3468,1.506591
41775,26000,3468,1.506591
41790,26000,3468,1.506591
41806,26000,3468,1.506591
41825,26000,3468,1.506591
41837,26000,3468,1.506591
41852,26000,3468,1.506591
41868,26000,3468,1.506591
41883,26000,3468,1.506591
41922,26000,3540,1.506591
41931,26000,3540,1.506591
41944,26000,3540,1.506591
41955,26000,3540,1.506591
41975,26000,3540,1.506591
41991,26000,3540,1.506591
42006,26000,3540,1.506591
42022,26000,3540,1.506591
42042,26000,3540,1.506591
42052,26000,3540,1.506591
42067,26000,3540,1.506591
42083,26000,3540,1.506591
42123,26000,3612,1.506591
42129,26000,3612,1.506591
42148,26000,3612,1.506591
42161,26000,3612,1.506591
42177,26000,3612,1.506591
42192,26000,3612,1.506591
42209,26000,3612,1.506591
42223,26000,3612,1.506591
42238,26000,3612,1.506591
42260,26000,3612,1.506591
42269,26000,3612,1.506591
42284,26000,3612,1.506591
42329,26000,3684,1.506591
42330,26000,3684,1.506591
42346,26000,3684,1.506591
42367,26000,3684,1.506591
42377,26000,3684,1.506591
42392,26000,3684,1.506591
42408,26000,3684,1.506591
42424,26000,3684,1.506591
42439,26000,3684,1.506591
42470,26000,3684,1.506591
42490,26000,3684,1.506591
42531,26000,3756,1.506591
42533,26000,3756,1.506591
42549,26000,3756,1.506591
42565,26000,3756,1.506591
42586,26000,3756,1.506591
42596,26000,3756,1.506591
42612,26000,3756,1.506591
42627,26000,3756,1.506591
42659,26000,3756,1.506591
42674,26000,3756,1.506591
42696,26000,3756,1.506591
42736,26000,3827,1.485666
42737,26000,3827,1.485666
42753,26000,3827,1.485666
42768,26000,3827,1.485666
42784,26000,3827,1.485666
42805,26000,3827,1.485666
42815,26000,3827,1.485666
42830,26000,3827,1.485666
42846,26000,3827,1.485666
42861,26000,3827,1.485666
42892,26000,3827,1.485666
42935,26000,3899,1.506591
42939,26000,3899,1.506591
42969,26000,3899,1.506591
42984,26000,3899,1.506591
43000,26000,3899,1.506591
43016,26000,3899,1.506591
43023,26000,3899,1.506591
43047,26000,3899,1.506591
43063,26000,3899,1.506591
43079,26000,3899,1.506591
43095,26000,3899,1.506591
43135,26000,3971,1.506591
43145,26000,3971,1.506591
43157,26000,3971,1.506591
43173,26000,3971,1.506591
43189,26000,3971,1.506591
43204,26000,3971,1.506591
43219,26000,3971,1.506591
43234,26000,3971,1.506591
43253,26000,3971,1.506591
43266,26000,3971,1.506591
43282,26000,3971,1.506591
43297,26000,3971,1.506591
43337,26000,4043,1.506591
43344,26000,4043,1.506591
43362,26000,4043,1.506591
43374,26000,4043,1.506591
43390,26000,4043,1.506591
43406,26000,4043,1.506591
43421,26000,4043,1.506591
43437,26000,4043,1.506591
43453,26000,4043,1.506591
43471,26000,4043,1.506591
43483,26000,4043,1.506591
43499,26000,4043,1.506591
43537,26000,4115,1.506591
43545,26000,4115,1.506591
43560,26000,4115,1.506591
43578,26000,4115,1.506591
43591,26000,4115,1.506591
43607,26000,4115,1.506591
43622,26000,4115,1.506591
43637,26000,4115,1.506591
43652,26000,4115,1.506591
43665,26000,4115,1.506591
43686,26000,4115,1.506591
43699,26000,4115,1.506591
43715,26000,4115,1.506591
43755,26000,4187,1.506591
43761,26000,4187,1.506591
43776,26000,4187,1.506591
43800,26000,4187,1.506591
43809,26000,4187,1.506591
43824,26000,4187,1.506591
43839,26000,4187,1.506591
43854,26000,4187,1.506591
43869,26000,4187,1.506591
43885,26000,4187,1.506591
43903,26000,4187,1.506591
43942,26000,4258,1.485666
43947,26000,4258,1.485666
43963,26000,4258,1.485666
43979,26000,4258,1.485666
43994,26000,4258,1.485666
44016,26000,4258,1.485666
44025,26000,4258,1.485666
44041,26000,4258,1.485666
44055,26000,4258,1.485666
44071,26000,4258,1.485666
44088,26000,4258,1.485666
44103,26000,4258,1.485666
44145,26000,4330,1.506591
44151,26000,4330,1.506591
44166,26000,4330,1.506591
44181,26000,4330,1.506591
44197,26000,4330,1.506591
44212,26000,4330,1.506591
44234,26000,4330,1.506591
44243,26000,4330,1.506591
44259,26000,4330,1.506591
44275,26000,4330,1.506591
44290,26000,4330,1.506591
44306,26000,4330,1.506591
44321,26000,4330,1.506591
44362,26000,4402,1.506591
44368,26000,4402,1.506591
44383,26000,4402,1.506591
44399,26000,4402,1.506591
44415,26000,4402,1.506591
44431,26000,4402,1.506591
44450,26000,4402,1.506591
44462,26000,4402,1.506591
44477,26000,4402,1.506591
44493,26000,4402,1.506591
44509,26000,4402,1.506591
44549,26000,4474,1.506591
44557,26000,4474,1.506591
44570,26000,4474,1.506591
44586,26000,4474,1.506591
44601,26000,4474,1.506591
44617,26000,4474,1.506591
44632,26000,4474,1.506591
44647,26000,4474,1.506591
44665,26000,4474,1.506591
44678,26000,4474,1.506591
44694,26000,4474,1.506591
44709,26000,4474,1.506591
44751,26000,4546,1.506591
44757,26000,4546,1.506591
44775,26000,4546,1.506591
44787,26000,4546,1.506591
44802,26000,4546,1.506591
44818,26000,4546,1.506591
44833,26000,4546,1.506591
44848,26000,4546,1.506591
44863,26000,4546,1.506591
44882,26000,4546,1.506591
44895,26000,4546,1.506591
44911,26000,4546,1.506591
44927,26000,4546,1.506591
44970,26000,4618,1.506591
44973,26000,4618,1.506591
44992,26000,4618,1.506591
45005,26000,4618,1.506591
45021,26000,4618,1.506591
45037,26000,4618,1.506591
45052,26000,4618,1.506591
45068,26000,4618,1.506591
45083,26000,4618,1.506591
45102,26000,4618,1.506591
45114,26000,4618,1.506591
45156,26000,4690,1.506591
45161,26000,4690,1.506591
45178,26000,4690,1.506591
45193,26000,4690,1.506591
45213,26000,4690,1.506591
45223,26000,4690,1.506591
45239,26000,4690,1.506591
45255,26000,4690,1.506591
45271,26000,4690,1.506591
45286,26000,4690,1.506591
45301,26000,4690,1.506591
45322,26000,4690,1.506591
45364,26000,4761,1.485666
45365,26000,4761,1.485666
45380,26000,4761,1.485666
45396,26000,4761,1.485666
45411,26000,4761,1.485666
45432,26000,4761,1.485666
45443,26000,4761,1.485666
45458,26000,4761,1.485666
45473,26000,4761,1.485666
45489,26000,4761,1.485666
45505,26000,4761,1.485666
45560,26000,4833,1.506591
45567,26000,4833,1.506591
45583,26000,4833,1.506591
45599,26000,4833,1.506591
45614,26000,4833,1.506591
45630,26000,4833,1.506591
45650,26000,4833,1.506591
45661,26000,4833,1.506591
45676,26000,4833,1.506591
45692,26000,4833,1.506591
45707,26000,4833,1.506591
45723,26000,4833,1.506591
45763,26000,4905,1.506591
45769,26000,4905,1.506591
45785,26000,4905,1.506591
45801,26000,4905,1.506591
45816,26000,4905,1.506591
45832,26000,4905,1.506591
45848,26000,4905,1.506591
45866,26000,4905,1.506591
45878,26000,4905,1.506591
45894,26000,4905,1.506591
45910,26000,4905,1.506591
45925,26000,4905,1.506591
45965,26000,4977,1.506591
45975,26000,4977,1.506591
45988,26000,4977,1.506591
46003,26000,4977,1.506591
46018,26000,4977,1.506591
46034,26000,4977,1.506591
46049,26000,4977,1.506591
46065,26000,4977,1.506591
46084,26000,4977,1.506591
46096,26000,4977,1.506591
46112,26000,4977,1.506591
46128,26000,4977,1.506591
46168,26000,5049,1.506591
46175,26000,5049,1.506591
46193,26000,5049,1.506591
46206,26000,5049,1.506591
46221,26000,5049,1.506591
46236,26000,5049,1.506591
46252,26000,5049,1.506591
46268,26000,5049,1.506591
46283,26000,5049,1.506591
46303,26000,5049,1.506591
46315,26000,5049,1.506591
46330,26000,5049,1.506591
46372,26000,5121,1.506591
46376,26000,5121,1.506591
46392,26000,5121,1.506591
46407,26000,5121,1.506591
46428,26000,5121,1.506591
46439,26000,5121,1.506591
46454,26000,5121,1.506591
46470,26000,5121,1.506591
46486,26000,5121,1.506591
46502,26000,5121,1.506591
46522,26000,5121,1.506591
46533,26000,5121,1.506591
46576,26000,5192,1.485666
46580,26000,5192,1.485666
46596,26000,5192,1.485666
46611,26000,5192,1.485666
46637,26000,5192,1.485666
46643,26000,5192,1.485666
46658,26000,5192,1.485666
46674,26000,5192,1.485666
46704,26000,5192,1.485666
46720,26000,5192,1.485666
46735,26000,5192,1.485666
46781,26000,5265,1.527516
46783,26000,5265,1.527516
46813,26000,5265,1.527516
46828,26000,5265,1.527516
46844,26000,5265,1.527516
46863,26000,5265,1.527516
46874,26000,5265,1.527516
46890,26000,5265,1.527516
46905,26000,5265,1.527516
46921,26000,5265,1.527516
46936,26000,5265,1.527516
46978,26000,5336,1.485666
46982,26000,5336,1.485666
46998,26000,5336,1.485666
47013,26000,5336,1.485666
47029,26000,5336,1.485666
47044,26000,5336,1.485666
47061,26000,5336,1.485666
47078,26000,5336,1.485666
47090,26000,5336,1.485666
47105,26000,5336,1.485666
47121,26000,5336,1.485666
47137,26000,5336,1.485666
47143,26000,5336,1.485666
47184,26000,5408,1.506591
47198,26000,5408,1.506591
47213,26000,5408,1.506591
47229,26000,5408,1.506591
47245,26000,5408,1.506591
47260,26000,5408,1.506591
47275,26000,5408,1.506591
47295,26000,5408,1.506591
47307,26000,5408,1.506591
47322,26000,5408,1.506591
47338,26000,5408,1.506591
47380,26000,5480,1.506591
47384,26000,5480,1.506591
47402,26000,5480,1.506591
47414,26000,5480,1.506591
47429,26000,5480,1.506591
47445,26000,5480,1.506591
47460,26000,5480,1.506591
47475,26000,5480,1.506591
47491,26000,5480,1.506591
47509,26000,5480,1.506591
47522,26000,5480,1.506591
47537,26000,5480,1.506591
47552,26000,5480,1.506591
47595,26000,5552,1.506591
47600,26000,5552,1.506591
47619,26000,5552,1.506591
47632,26000,5552,1.506591
47650,26000,5552,1.506591
47664,26000,5552,1.506591
47679,26000,5552,1.506591
47694,26000,5552,1.506591
47710,26000,5552,1.506591
47728,26000,5552,1.506591
47741,26000,5552,1.506591
47783,26000,5624,1.506591
47789,26000,5624,1.506591
47805,26000,5624,1.506591
47821,26000,5624,1.506591
47840,26000,5624,1.506591
47852,26000,5624,1.506591
47867,26000,5624,1.506591
47884,26000,5624,1.506591
47900,26000,5624,1.506591
47915,26000,5624,1.506591
47931,26000,5624,1.506591
47949,26000,5624,1.506591
47994,26000,5696,1.506591
48004,26000,5696,1.506591
48025,26000,5696,1.506591
48041,26000,5696,1.506591
48061,26000,5696,1.506591
48072,26000,5696,1.506591
48088,26000,5696,1.506591
48103,26000,5696,1.506591
48115,26000,5696,1.506591
48134,26000,5696,1.506591
48148,26000,5696,1.506591
48169,26000,5696,1.506591
48213,26000,5768,1.506591
48225,26000,5768,1.506591
48238,26000,5768,1.506591
48257,26000,5768,1.506591
48275,26000,5768,1.506591
48290,26000,5768,1.506591
48305,26000,5768,1.506591
48321,26000,5768,1.506591
48336,26000,5768,1.506591
48352,26000,5768,1.506591
48396,26000,5839,1.485666
48400,26000,5839,1.485666
48415,26000,5839,1.485666
48430,26000,5839,1.485666
48446,26000,5839,1.485666
48461,26000,5839,1.485666
48476,26000,5839,1.485666
48495,26000,5839,1.485666
48507,26000,5839,1.485666
48523,26000,5839,1.485666
48539,26000,5839,1.485666
48554,26000,5839,1.485666
48599,26000,5911,1.506591
48604,26000,5911,1.506591
48616,26000,5911,1.506591
48631,26000,5911,1.506591
48647,26000,5911,1.506591
48663,26000,5911,1.506591
48679,26000,5911,1.506591
48695,26000,5911,1.506591
48714,26000,5911,1.506591
48725,26000,5911,1.506591
48741,26000,5911,1.506591
48756,26000,5911,1.506591
48773,26000,5911,1.506591
48818,26000,5983,1.506591
48833,26000,5983,1.506591
48848,26000,5983,1.506591
48864,26000,5983,1.506591
48880,26000,5983,1.506591
48896,26000,5983,1.506591
48911,26000,5983,1.506591
48929,26000,5983,1.506591
48942,26000,5983,1.506591
48957,26000,5983,1.506591
49002,26000,6055,1.506591
49005,26000,6055,1.506591
49019,26000,6055,1.506591
49040,26000,6055,1.506591
49052,26000,6055,1.506591
49068,26000,6055,1.506591
49083,26000,6055,1.506591
49099,26000,6055,1.506591
49114,26000,6055,1.506591
49130,26000,6055,1.506591
49148,26000,6055,1.506591
49161,26000,6055,1.506591
49205,26000,6127,1.506591
49209,26000,6127,1.506591
49224,26000,6127,1.506591
49240,26000,6127,1.506591
49260,26000,6127,1.506591
49271,26000,6127,1.506591
49287,26000,6127,1.506591
49302,26000,6127,1.506591
49318,26000,6127,1.506591
49333,26000,6127,1.506591
49349,26000,6127,1.506591
49367,26000,6127,1.506591
49412,26000,6199,1.506591
49426,26000,6199,1.506591
49442,26000,6199,1.506591
49458,26000,6199,1.506591
49477,26000,6199,1.506591
49489,26000,6199,1.506591
49504,26000,6199,1.506591
49520,26000,6199,1.506591
49537,26000,6199,1.506591
49552,26000,6199,1.506591
49567,26000,6199,1.506591
49614,26000,6271,1.506591
49628,26000,6271,1.506591
49643,26000,6271,1.506591
49659,26000,6271,1.506591
49675,26000,6271,1.506591
49693,26000,6271,1.506591
49706,26000,6271,1.506591
49722,26000,6271,1.506591
49737,26000,6271,1.506591
49752,26000,6271,1.506591
49768,26000,6271,1.506591
49812,26000,6343,1.506591
49816,26000,6343,1.506591
49832,26000,6343,1.506591
49847,26000,6343,1.506591
49862,26000,6343,1.506591
49877,26000,6343,1.506591
49893,26000,6343,1.506591
49912,26000,6343,1.506591
49924,26000,6343,1.506591
49940,26000,6343,1.506591
49955,26000,6343,1.506591
49971,26000,6343,1.506591
49988,26000,6343,1.506591
50034,26000,6415,1.506591
50050,26000,6415,1.506591
50065,26000,6415,1.506591
50080,26000,6415,1.506591
50096,26000,6415,1.506591
50111,26000,6415,1.506591
50131,26000,6415,1.506591
50143,26000,6415,1.506591
50158,26000,6415,1.506591
50189,26000,6415,1.506591
50238,26000,6487,1.506591
50251,26000,6487,1.506591
50282,26000,6487,1.506591
50298,26000,6487,1.506591
50313,26000,6487,1.506591
50328,26000,6487,1.506591
50339,26000,6487,1.506591
50352,26000,6487,1.506591
50363,26000,6487,1.506591
50383,26000,6487,1.506591
50429,26000,6558,1.485666
50448,26000,6558,1.485666
50464,26000,6558,1.485666
50474,26000,6558,1.485666
50493,26000,6558,1.485666
50516,26000,6558,1.485666
50531,26000,6558,1.485666
50533,26000,6558,1.485666
50563,26000,6558,1.485666
50582,26000,6558,1.485666
50629,26000,6630,1.506591
50657,26000,6630,1.506591
50662,26000,6630,1.506591
50685,26000,6630,1.506591
50694,26000,6630,1.506591
50719,26000,6630,1.506591
50734,26000,6630,1.506591
50750,26000,6630,1.506591
50766,26000,6630,1.506591
50781,26000,6630,1.506591
50832,26000,6702,1.506591
50843,26000,6702,1.506591
50850,26000,6702,1.506591
50874,26000,6702,1.506591
50882,26000,6702,1.506591
50908,26000,6702,1.506591
50921,26000,6702,1.506591
50936,26000,6702,1.506591
50952,0,6702,1.506591
50970,0,6702,1.506591
50983,0,6702,1.506591
51031,0,6774,1.506591
51045,0,6774,1.506591
51049,0,6774,1.506591
51078,0,6774,1.506591
51092,0,6774,1.506591
51108,0,6774,1.506591
51131,0,6774,1.506591
51139,0,6774,1.506591
51154,0,6774,1.506591
51170,0,6774,1.506591
51186,0,6774,1.506591
51232,0,6846,1.506591
51236,0,6846,1.506591
51248,0,6846,1.506591
51263,0,6846,1.506591
51279,0,6846,1.506591
51294,0,6846,1.506591
51310,0,6846,1.506591
51326,0,6846,1.506591
51344,0,6846,1.506591
51357,0,6846,1.506591
51372,0,6846,1.506591
51388,0,6846,1.506591
51436,0,6901,1.150868
51452,0,6901,1.150868
51464,0,6901,1.150868
51480,0,6901,1.150868
51495,0,6901,1.150868
51510,0,6901,1.150868
51526,0,6901,1.150868
51542,0,6901,1.150868
51556,0,6901,1.150868
51566,0,6901,1.150868
51585,0,6901,1.150868
51598,0,6901,1.150868
51646,0,6910,0.1883239
51668,0,6910,0.1883239
51676,0,6910,0.1883239
51698,0,6910,0.1883239
51714,0,6910,0.1883239
51730,0,6910,0.1883239
51745,0,6910,0.1883239
51760,0,6910,0.1883239
51770,0,6910,0.1883239
51791,0,6910,0.1883239
51839,0,6910,0
51852,0,6910,0
51867,0,6910,0
51888,0,6910,0
51899,0,6910,0
51914,0,6910,0
51930,0,6910,0
51940,0,6910,0
51962,0,6910,0
51977,0,6910,0
51997,0,6910,0
52043,0,6910,0
52057,0,6910,0
52071,0,6910,0
52086,0,6910,0
52106,0,6910,0
52118,0,6910,0
52130,0,6910,0
52148,0,6910,0
52163,0,6910,0
52178,0,6910,0
52196,0,6910,0
52212,0,6910,0
52259,0,6910,0
52271,0,6910,0
52287,0,6910,0
52302,0,6910,0
52321,0,6910,0
52334,0,6910,0
52349,0,6910,0
52365,0,6910,0
52379,0,6910,0
52396,0,6910,0
52442,0,6910,0
52445,0,6910,0
52458,0,6910,0
52474,0,6910,0
52490,0,6910,0
52505,0,6910,0
52521,0,6910,0
52540,0,6910,0
52552,0,6910,0
52567,0,6910,0
52582,0,6910,0
52598,0,6910,0
52613,0,6910,0
52660,0,6910,0
52676,0,6910,0
52692,0,6910,0
52707,0,6910,0
52722,0,6910,0
52738,0,6910,0
52757,0,6910,0
52768,0,6910,0
52783,0,6910,0
52799,0,6910,0
52814,0,6910,0
52860,0,6910,0
52863,0,6910,0
52891,0,6910,0
52907,0,6910,0
52922,0,6910,0
52938,0,6910,0
52955,0,6910,0
52955,0,6910,0
52991,0,6910,0
53002,0,6910,0
53050,0,6910,0
53066,0,6910,0
53094,0,6910,0
53115,0,6910,0
53125,0,6910,0
53141,0,6910,0
53156,0,6910,0
53168,0,6910,0
53187,0,6910,0
53203,0,6910,0
53223,0,6910,0
53271,0,6910,0
53280,0,6910,0
53296,0,6910,0
53311,0,6910,0
53331,0,6910,0
53342,0,6910,0
53357,0,6910,0
53373,0,6910,0
53388,0,6910,0
53404,0,6910,0
53454,0,6910,0
53466,0,6910,0
53481,0,6910,0
53497,0,6910,0
53513,0,6910,0
53529,0,6910,0
53548,0,6910,0
53561,0,6910,0
53565,0,6910,0
53592,0,6910,0
53608,0,6910,0
53624,0,6910,0
53676,0,6910,0
53701,0,6910,0
53716,0,6910,0
53731,0,6910,0
53745,0,6910,0
53765,0,6910,0
53778,0,6910,0
53793,0,6910,0
53809,0,6910,0
53825,0,6910,0
53874,0,6910,0
53888,0,6910,0
53904,0,6910,0
53919,0,6910,0
53935,0,6910,0
53950,0,6910,0
53966,0,6910,0
53985,0,6910,0
53997,0,6910,0
54013,0,6910,0
54062,0,6910,0
54076,0,6910,0
54085,0,6910,0
54107,0,6910,0
54123,0,6910,0
54138,0,6910,0
54154,0,6910,0
54169,0,6910,0
54185,0,6910,0
54204,0,6910,0
54216,0,6910,0
54231,0,6910,0
54281,0,6910,0
54293,0,6910,0
54311,0,6910,0
54324,0,6910,0
54339,0,6910,0
54355,0,6910,0
54371,0,6910,0
54386,0,6910,0
54402,0,6910,0
54421,0,6910,0
54432,0,6910,0
54483,0,6910,0
54494,0,6910,0
54510,0,6910,0
54522,0,6910,0
54541,0,6910,0
54556,0,6910,0
54572,0,6910,0
54587,0,6910,0
54603,0,6910,0
54618,0,6910,0
54674,0,6910,0
54679,0,6910,0
54694,0,6910,0
54710,0,6910,0
54725,0,6910,0
54744,0,6910,0
54756,0,6910,0
54771,0,6910,0
54787,0,6910,0
54803,0,6910,0
54819,0,6910,0
54834,0,6910,0
54884,0,6910,0
54898,0,6910,0
54913,0,6910,0
54929,0,6910,0
54944,0,6910,0
54963,0,6910,0
54976,0,6910,0
54989,0,6910,0
55007,0,6910,0
55022,0,6910,0
55038,0,6910,0
55088,0,6910,0
55101,0,6910,0
55116,0,6910,0
55131,0,6910,0
55145,0,6910,0
55162,0,6910,0
55184,0,6910,0
55192,0,6910,0
55208,0,6910,0
55224,0,6910,0
55239,0,6910,0
55287,0,6910,0
55301,0,6910,0
55315,0,6910,0
55331,0,6910,0
55347,0,6910,0
55362,0,6910,0
55378,0,6910,0
55397,0,6910,0
55409,0,6910,0
55425,0,6910,0
55441,0,6910,0
55495,0,6910,0
55505,0,6910,0
55518,0,6910,0
55533,0,6910,0
55548,0,6910,0
55580,0,6910,0
55595,0,6910,0
55596,0,6910,0
55634,0,6910,0
55642,0,6910,0
55657,0,6910,0
55712,0,6910,0
55737,0,6910,0
55738,0,6910,0
55764,0,6910,0
55780,0,6910,0
55784,0,6910,0
55804,0,6910,0
55827,0,6910,0
55895,0,6910,0
55901,0,6910,0
55921,0,6910,0
55937,0,6910,0
55956,0,6910,0
55968,0,6910,0
55983,0,6910,0
56000,0,6910,0
56015,0,6910,0
56030,0,6910,0
56045,0,6910,0
56099,0,6910,0
56107,0,6910,0
56122,0,6910,0
56138,0,6910,0
56154,0,6910,0
56173,0,6910,0
56180,0,6910,0
56200,0,6910,0
56216,0,6910,0
56231,0,6910,0
56247,0,6910,0
56301,0,6910,0
56310,0,6910,0
56325,0,6910,0
56341,0,6910,0
56350,0,6910,0
56362,0,6910,0
56384,0,6910,0
56403,0,6910,0
56420,0,6910,0
56427,0,6910,0
56452,0,6910,0
56508,0,6910,0
56514,0,6910,0
56530,0,6910,0
56546,0,6910,0
56561,0,6910,0
56576,0,6910,0
56593,0,6910,0
56611,0,6910,0
56611,0,6910,0
56640,0,6910,0
56720,39000,6910,0
56725,39000,6910,0
56750,39000,6910,0
56764,39000,6910,0
56781,39000,6910,0
56792,39000,6910,0
56812,39000,6910,0
56834,39000,6910,0
56846,39000,6910,0
56898,39000,6910,0
56907,39000,6910,0
56922,39000,6910,0
56943,39000,6910,0
56955,39000,6910,0
56970,39000,6910,0
56985,39000,6910,0
57001,39000,6910,0
57017,39000,6910,0
57017,39000,6910,0
57053,39000,6910,0
57104,39000,6944,0.7114459
57110,39000,6944,0.7114459
57125,39000,6944,0.7114459
57127,39000,6944,0.7114459
57165,39000,6944,0.7114459
57173,39000,6944,0.7114459
57189,39000,6944,0.7114459
57203,39000,6944,0.7114459
57219,39000,6944,0.7114459
57234,39000,6944,0.7114459
57249,39000,6944,0.7114459
57269,39000,6944,0.7114459
57320,39000,7059,2.406361
57327,39000,7059,2.406361
57343,39000,7059,2.406361
57358,39000,7059,2.406361
57380,39000,7059,2.406361
57389,39000,7059,2.406361
57405,39000,7059,2.406361
57421,39000,7059,2.406361
57436,39000,7059,2.406361
57451,39000,7059,2.406361
57502,39000,7183,2.594685
57514,39000,7183,2.594685
57530,39000,7183,2.594685
57546,39000,7183,2.594685
57562,39000,7183,2.594685
57578,39000,7183,2.594685
57599,39000,7183,2.594685
57609,39000,7183,2.594685
57625,39000,7183,2.594685
57640,39000,7183,2.594685
57644,39000,7183,2.594685
57670,39000,7183,2.594685
57721,39000,7309,2.636535
57733,39000,7309,2.636535
57749,39000,7309,2.636535
57765,39000,7309,2.636535
57780,39000,7309,2.636535
57796,39000,7309,2.636535
57819,39000,7309,2.636535
57829,39000,7309,2.636535
57844,39000,7309,2.636535
57853,39000,7309,2.636535
57875,39000,7309,2.636535
57926,39000,7438,2.69931
57938,39000,7438,2.69931
57953,39000,7438,2.69931
57969,39000,7438,2.69931
57985,39000,7438,2.69931
58000,39000,7438,2.69931
58015,39000,7438,2.69931
58034,39000,7438,2.69931
58045,39000,7438,2.69931
58061,39000,7438,2.69931
58114,39000,7569,2.741159
58122,39000,7569,2.741159
58145,39000,7569,2.741159
58155,39000,7569,2.741159
58159,39000,7569,2.741159
58187,39000,7569,2.741159
58202,39000,7569,2.741159
58217,39000,7569,2.741159
58233,39000,7569,2.741159
58254,39000,7569,2.741159
58264,39000,7569,2.741159
58279,39000,7569,2.741159
58330,39000,7699,2.720234
58341,39000,7699,2.720234
58361,39000,7699,2.720234
58372,39000,7699,2.720234
58387,39000,7699,2.720234
58403,39000,7699,2.720234
58419,39000,7699,2.720234
58434,39000,7699,2.720234
58450,39000,7699,2.720234
58470,39000,7699,2.720234
58481,39000,7699,2.720234
58532,39000,7829,2.720234
58543,39000,7829,2.720234
58560,39000,7829,2.720234
58581,39000,7829,2.720234
58589,39000,7829,2.720234
58605,39000,7829,2.720234
58621,39000,7829,2.720234
58636,39000,7829,2.720234
58651,39000,7829,2.720234
58666,39000,7829,2.720234
58686,39000,7829,2.720234
58737,39000,7959,2.720234
58745,39000,7959,2.720234
58761,39000,7959,2.720234
58777,39000,7959,2.720234
58797,39000,7959,2.720234
58808,39000,7959,2.720234
58823,39000,7959,2.720234
58839,39000,7959,2.720234
58855,39000,7959,2.720234
58872,39000,7959,2.720234
58888,39000,7959,2.720234
58946,39000,8089,2.720234
58949,39000,8089,2.720234
58964,39000,8089,2.720234
58980,39000,8089,2.720234
58996,39000,8089,2.720234
